symbol,w_trend,w_elliott,w_volatility,w_volume,trades,wins,losses,win_rate,profit_factor,total_r,avg_r
ADA-USD,0.4,0.0,0.4,0.2,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.4,0.0,0.5,0.1,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.4,0.0,0.6,0.0,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.4,0.1,0.0,0.5,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.4,0.1,0.1,0.4,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.4,0.1,0.2,0.3,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.4,0.1,0.3,0.2,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.4,0.1,0.4,0.1,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.4,0.1,0.5,0.0,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.4,0.2,0.0,0.4,2121,799,1322,0.3767090994813767,1.303683761748438,386.1243446472947,0.18204825301616911
ADA-USD,0.4,0.2,0.1,0.3,2121,799,1322,0.3767090994813767,1.303683761748438,386.1243446472947,0.18204825301616911
ADA-USD,0.4,0.2,0.2,0.2,2121,799,1322,0.3767090994813767,1.303683761748438,386.1243446472947,0.18204825301616911
ADA-USD,0.4,0.2,0.3,0.1,2121,799,1322,0.3767090994813767,1.303683761748438,386.1243446472947,0.18204825301616911
ADA-USD,0.4,0.2,0.4,0.0,2121,799,1322,0.3767090994813767,1.303683761748438,386.1243446472947,0.18204825301616911
ADA-USD,0.4,0.3,0.0,0.3,4655,1736,2918,0.37293233082706767,1.3277383392599604,929.2013022064233,0.1996135987554078
ADA-USD,0.4,0.3,0.1,0.2,4655,1736,2918,0.37293233082706767,1.3277383392599604,929.2013022064233,0.1996135987554078
ADA-USD,0.4,0.3,0.2,0.1,4655,1736,2918,0.37293233082706767,1.3277383392599604,929.2013022064233,0.1996135987554078
ADA-USD,0.4,0.3,0.3,0.0,4655,1736,2918,0.37293233082706767,1.3277383392599604,929.2013022064233,0.1996135987554078
ADA-USD,0.4,0.4,0.0,0.2,5020,1856,3163,0.3697211155378486,1.3176606116082006,977.7355210108841,0.1947680320738813
ADA-USD,0.4,0.4,0.1,0.1,5020,1856,3163,0.3697211155378486,1.3176606116082006,977.7355210108841,0.1947680320738813
ADA-USD,0.4,0.4,0.2,0.0,5020,1856,3163,0.3697211155378486,1.3176606116082006,977.7355210108841,0.1947680320738813
ADA-USD,0.4,0.5,0.0,0.1,5029,1861,3167,0.37005368860608473,1.3200063395798107,986.2355210108843,0.19610966812704003
ADA-USD,0.4,0.5,0.1,0.0,5029,1861,3167,0.37005368860608473,1.3200063395798107,986.2355210108843,0.19610966812704003
ADA-USD,0.4,0.6,0.0,0.0,6371,2356,4014,0.3698006592371684,1.2784484820277922,1087.909645830342,0.1707596367650827
ADA-USD,0.5,0.0,0.0,0.5,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.5,0.0,0.1,0.4,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.5,0.0,0.2,0.3,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.5,0.0,0.3,0.2,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.5,0.0,0.4,0.1,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.5,0.0,0.5,0.0,0,0,0,0.0,0.0,0.0,0.0
ADA-USD,0.5,0.1,0.0,0.4,2479,970,1509,0.39128680919725695,1.4225197201964825,615.1955703188137,0.24816279561065496
ADA-USD,0.5,0.1,0.1,0.3,2479,970,1509,0.39128680919725695,1.4225197201964825,615.1955703188137,0.24816279561065496
ADA-USD,0.5,0.1,0.2,0.2,2479,970,1509,0.39128680919725695,1.4225197201964825,615.1955703188137,0.24816279561065496
ADA-USD,0.5,0.1,0.3,0.1,2479,970,1509,0.39128680919725695,1.4225197201964825,615.1955703188137,0.24816279561065496
ADA-USD,0.5,0.1,0.4,0.0,2479,970,1509,0.39128680919725695,1.4225197201964825,615.1955703188137,0.24816279561065496
ADA-USD,0.5,0.2,0.0,0.3,4545,1700,2844,0.37403740374037403,1.3373551995214494,932.2673126788638,0.2051193207214222
ADA-USD,0.5,0.2,0.1,0.2,4545,1700,2844,0.37403740374037403,1.3373551995214494,932.2673126788638,0.2051193207214222
ADA-USD,0.5,0.2,0.2,0.1,4545,1700,2844,0.37403740374037403,1.3373551995214494,932.2673126788638,0.2051193207214222
ADA-USD,0.5,0.2,0.3,0.0,4545,1700,2844,0.37403740374037403,1.3373551995214494,932.2673126788638,0.2051193207214222
ADA-USD,0.5,0.3,0.0,0.2,5023,1857,3165,0.3696993828389409,1.317616675075472,978.2355210108841,0.1947512484592642
ADA-USD,0.5,0.3,0.1,0.1,5023,1857,3165,0.3696993828389409,1.317616675075472,978.2355210108841,0.1947512484592642
ADA-USD,0.5,0.3,0.2,0.0,5023,1857,3165,0.3696993828389409,1.317616675075472,978.2355210108841,0.1947512484592642
ADA-USD,0.5,0.4,0.0,0.1,5029,1861,3167,0.37005368860608473,1.3200063395798107,986.2355210108843,0.19610966812704003
ADA-USD,0.5,0.4,0.1,0.0,5029,1861,3167,0.37005368860608473,1.3200063395798107,986.2355210108843,0.19610966812704003
ADA-USD,0.5,0.5,0.0,0.0,5029,1861,3167,0.37005368860608473,1.3200063395798107,986.2355210108843,0.19610966812704003
ADA-USD,0.6,0.0,0.0,0.4,3980,1507,2473,0.378643216080402,1.3156482082289755,755.0237025642788,0.18970444788047205
ADA-USD,0.6,0.0,0.1,0.3,3980,1507,2473,0.378643216080402,1.3156482082289755,755.0237025642788,0.18970444788047205
ADA-USD,0.6,0.0,0.2,0.2,3980,1507,2473,0.378643216080402,1.3156482082289755,755.0237025642788,0.18970444788047205
ADA-USD,0.6,0.0,0.3,0.1,3980,1507,2473,0.378643216080402,1.3156482082289755,755.0237025642788,0.18970444788047205
ADA-USD,0.6,0.0,0.4,0.0,3980,1507,2473,0.378643216080402,1.3156482082289755,755.0237025642788,0.18970444788047205
ADA-USD,0.6,0.1,0.0,0.3,5668,2112,3556,0.3726182074805928,1.297135935548717,1025.11163691941,0.18085949839791993
ADA-USD,0.6,0.1,0.1,0.2,5668,2112,3556,0.3726182074805928,1.297135935548717,1025.11163691941,0.18085949839791993
ADA-USD,0.6,0.1,0.2,0.1,5668,2112,3556,0.3726182074805928,1.297135935548717,1025.11163691941,0.18085949839791993
ADA-USD,0.6,0.1,0.3,0.0,5668,2112,3556,0.3726182074805928,1.297135935548717,1025.11163691941,0.18085949839791993
ADA-USD,0.6,0.2,0.0,0.2,6448,2379,4068,0.3689516129032258,1.283299321227654,1119.6013528486965,0.17363544554105095
ADA-USD,0.6,0.2,0.1,0.1,6448,2379,4068,0.3689516129032258,1.283299321227654,1119.6013528486965,0.17363544554105095
ADA-USD,0.6,0.2,0.2,0.0,6448,2379,4068,0.3689516129032258,1.283299321227654,1119.6013528486965,0.17363544554105095
ADA-USD,0.6,0.3,0.0,0.1,6451,2381,4069,0.36909006355603785,1.2842395419704442,1123.6013528486965,0.17417475629339582
ADA-USD,0.6,0.3,0.1,0.0,6451,2381,4069,0.36909006355603785,1.2842395419704442,1123.6013528486965,0.17417475629339582
ADA-USD,0.6,0.4,0.0,0.0,6451,2381,4069,0.36909006355603785,1.2842395419704442,1123.6013528486965,0.17417475629339582
ADA-USD,0.7,0.0,0.0,0.3,6693,2450,4243,0.3660540863588824,1.2582412975041515,1062.803586684596,0.15879330445011144
ADA-USD,0.7,0.0,0.1,0.2,6693,2450,4243,0.3660540863588824,1.2582412975041515,1062.803586684596,0.15879330445011144
ADA-USD,0.7,0.0,0.2,0.1,6693,2450,4243,0.3660540863588824,1.2582412975041515,1062.803586684596,0.15879330445011144
ADA-USD,0.7,0.0,0.3,0.0,6693,2450,4243,0.3660540863588824,1.2582412975041515,1062.803586684596,0.15879330445011144
ADA-USD,0.7,0.1,0.0,0.2,7719,2786,4932,0.3609275812929136,1.236574293116394,1133.4028679109117,0.14683286279452154
ADA-USD,0.7,0.1,0.1,0.1,7719,2786,4932,0.3609275812929136,1.236574293116394,1133.4028679109117,0.14683286279452154
ADA-USD,0.7,0.1,0.2,0.0,7719,2786,4932,0.3609275812929136,1.236574293116394,1133.4028679109117,0.14683286279452154
ADA-USD,0.7,0.2,0.0,0.1,7732,2794,4937,0.3613554061045008,1.2390292503481428,1146.3594592901406,0.1482616993391284
ADA-USD,0.7,0.2,0.1,0.0,7732,2794,4937,0.3613554061045008,1.2390292503481428,1146.3594592901406,0.1482616993391284
ADA-USD,0.7,0.3,0.0,0.0,7732,2794,4937,0.3613554061045008,1.2390292503481428,1146.3594592901406,0.1482616993391284
ADA-USD,0.8,0.0,0.0,0.2,8509,3029,5479,0.3559760253848866,1.2091085435596747,1114.1116028960378,0.1309333180040002
ADA-USD,0.8,0.0,0.1,0.1,8509,3029,5479,0.3559760253848866,1.2091085435596747,1114.1116028960378,0.1309333180040002
ADA-USD,0.8,0.0,0.2,0.0,8509,3029,5479,0.3559760253848866,1.2091085435596747,1114.1116028960378,0.1309333180040002
ADA-USD,0.8,0.1,0.0,0.1,8585,3056,5528,0.35596971461852067,1.2088550939071359,1122.830789750915,0.13078984155514445
ADA-USD,0.8,0.1,0.1,0.0,8585,3056,5528,0.35596971461852067,1.2088550939071359,1122.830789750915,0.13078984155514445
ADA-USD,0.8,0.2,0.0,0.0,8585,3056,5528,0.35596971461852067,1.2088550939071359,1122.830789750915,0.13078984155514445
ADA-USD,0.9,0.0,0.0,0.1,8650,3075,5574,0.3554913294797688,1.2062512814144564,1118.1050109082676,0.1292606949026899
ADA-USD,0.9,0.0,0.1,0.0,8650,3075,5574,0.3554913294797688,1.2062512814144564,1118.1050109082676,0.1292606949026899
ADA-USD,0.9,0.1,0.0,0.0,8650,3075,5574,0.3554913294797688,1.2062512814144564,1118.1050109082676,0.1292606949026899
ADA-USD,1.0,0.0,0.0,0.0,8650,3075,5574,0.3554913294797688,1.2062512814144564,1118.1050109082676,0.1292606949026899
DOT-USD,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.0,0.1,0.9,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.0,0.2,0.8,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.0,0.3,0.7,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.0,0.4,0.6,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.0,0.5,0.5,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.0,0.6,0.4,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.0,0.7,0.3,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.0,0.8,0.2,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.0,0.9,0.1,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.1,0.0,0.9,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.1,0.1,0.8,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.1,0.2,0.7,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.1,0.3,0.6,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.1,0.4,0.5,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.1,0.5,0.4,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.1,0.6,0.3,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.1,0.7,0.2,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.1,0.8,0.1,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.1,0.9,0.0,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.2,0.0,0.8,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.2,0.1,0.7,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.2,0.2,0.6,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.2,0.3,0.5,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.2,0.4,0.4,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.2,0.5,0.3,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.2,0.6,0.2,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.2,0.7,0.1,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.2,0.8,0.0,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.3,0.0,0.7,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.3,0.1,0.6,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.3,0.2,0.5,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.3,0.3,0.4,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.3,0.4,0.3,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.3,0.5,0.2,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.3,0.6,0.1,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.3,0.7,0.0,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.4,0.0,0.6,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.4,0.1,0.5,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.4,0.2,0.4,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.4,0.3,0.3,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.4,0.4,0.2,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.4,0.5,0.1,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.4,0.6,0.0,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.5,0.0,0.5,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.5,0.1,0.4,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.5,0.2,0.3,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.5,0.3,0.2,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.5,0.4,0.1,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.5,0.5,0.0,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.0,0.6,0.0,0.4,3988,1664,2323,0.4172517552657974,1.5362009861843002,1219.7762793037175,0.30586165479030025
DOT-USD,0.0,0.6,0.1,0.3,3988,1664,2323,0.4172517552657974,1.5362009861843002,1219.7762793037175,0.30586165479030025
DOT-USD,0.0,0.6,0.2,0.2,3988,1664,2323,0.4172517552657974,1.5362009861843002,1219.7762793037175,0.30586165479030025
DOT-USD,0.0,0.6,0.3,0.1,3988,1664,2323,0.4172517552657974,1.5362009861843002,1219.7762793037175,0.30586165479030025
DOT-USD,0.0,0.6,0.4,0.0,3988,1664,2323,0.4172517552657974,1.5362009861843002,1219.7762793037175,0.30586165479030025
DOT-USD,0.0,0.7,0.0,0.3,8372,3048,5323,0.36407071189679885,1.2783354380565488,1458.367957928485,0.17419588604019173
DOT-USD,0.0,0.7,0.1,0.2,8372,3048,5323,0.36407071189679885,1.2783354380565488,1458.367957928485,0.17419588604019173
DOT-USD,0.0,0.7,0.2,0.1,8372,3048,5323,0.36407071189679885,1.2783354380565488,1458.367957928485,0.17419588604019173
DOT-USD,0.0,0.7,0.3,0.0,8372,3048,5323,0.36407071189679885,1.2783354380565488,1458.367957928485,0.17419588604019173
DOT-USD,0.0,0.8,0.0,0.2,9025,3197,5827,0.3542382271468144,1.2308499526543204,1325.1690151738694,0.14683313187522098
DOT-USD,0.0,0.8,0.1,0.1,9025,3197,5827,0.3542382271468144,1.2308499526543204,1325.1690151738694,0.14683313187522098
DOT-USD,0.0,0.8,0.2,0.0,9025,3197,5827,0.3542382271468144,1.2308499526543204,1325.1690151738694,0.14683313187522098
DOT-USD,0.0,0.9,0.0,0.1,9185,3253,5931,0.35416439847577574,1.2329017668989946,1361.1690151738699,0.14819477574021447
DOT-USD,0.0,0.9,0.1,0.0,9185,3253,5931,0.35416439847577574,1.2329017668989946,1361.1690151738699,0.14819477574021447
DOT-USD,0.0,1.0,0.0,0.0,9222,3256,5965,0.3530687486445456,1.2270466511963367,1334.6690151738699,0.14472663361243437
DOT-USD,0.1,0.0,0.0,0.9,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.1,0.0,0.1,0.8,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.1,0.0,0.2,0.7,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.1,0.0,0.3,0.6,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.1,0.0,0.4,0.5,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.1,0.0,0.5,0.4,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.1,0.0,0.6,0.3,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.1,0.0,0.7,0.2,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.1,0.0,0.8,0.1,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.1,0.0,0.9,0.0,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.1,0.1,0.0,0.8,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.1,0.1,0.1,0.7,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.1,0.1,0.2,0.6,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.1,0.1,0.3,0.5,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.1,0.1,0.4,0.4,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.1,0.1,0.5,0.3,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.1,0.1,0.6,0.2,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.1,0.1,0.7,0.1,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.1,0.1,0.8,0.0,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.1,0.2,0.0,0.7,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.1,0.2,0.1,0.6,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.1,0.2,0.2,0.5,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.1,0.2,0.3,0.4,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.1,0.2,0.4,0.3,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.1,0.2,0.5,0.2,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.1,0.2,0.6,0.1,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.1,0.2,0.7,0.0,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.1,0.3,0.0,0.6,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.1,0.3,0.1,0.5,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.1,0.3,0.2,0.4,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.1,0.3,0.3,0.3,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.1,0.3,0.4,0.2,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.1,0.3,0.5,0.1,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.1,0.3,0.6,0.0,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.1,0.4,0.0,0.5,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.1,0.4,0.1,0.4,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.1,0.4,0.2,0.3,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.1,0.4,0.3,0.2,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.1,0.4,0.4,0.1,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.1,0.4,0.5,0.0,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.1,0.5,0.0,0.4,2543,1061,1481,0.41722375147463625,1.5199322139519642,749.4528413100746,0.294712088600108
DOT-USD,0.1,0.5,0.1,0.3,2543,1061,1481,0.41722375147463625,1.5199322139519642,749.4528413100746,0.294712088600108
DOT-USD,0.1,0.5,0.2,0.2,2543,1061,1481,0.41722375147463625,1.5199322139519642,749.4528413100746,0.294712088600108
DOT-USD,0.1,0.5,0.3,0.1,2543,1061,1481,0.41722375147463625,1.5199322139519642,749.4528413100746,0.294712088600108
DOT-USD,0.1,0.5,0.4,0.0,2543,1061,1481,0.41722375147463625,1.5199322139519642,749.4528413100746,0.294712088600108
DOT-USD,0.1,0.6,0.0,0.3,5979,2348,3630,0.3927078106706807,1.4396637680407671,1573.7290126313028,0.26320940167775597
DOT-USD,0.1,0.6,0.1,0.2,5979,2348,3630,0.3927078106706807,1.4396637680407671,1573.7290126313028,0.26320940167775597
DOT-USD,0.1,0.6,0.2,0.1,5979,2348,3630,0.3927078106706807,1.4396637680407671,1573.7290126313028,0.26320940167775597
DOT-USD,0.1,0.6,0.3,0.0,5979,2348,3630,0.3927078106706807,1.4396637680407671,1573.7290126313028,0.26320940167775597
DOT-USD,0.1,0.7,0.0,0.2,8725,3123,5601,0.35793696275071635,1.2473683515644194,1364.4989573659363,0.15638956531414744
DOT-USD,0.1,0.7,0.1,0.1,8725,3123,5601,0.35793696275071635,1.2473683515644194,1364.4989573659363,0.15638956531414744
DOT-USD,0.1,0.7,0.2,0.0,8725,3123,5601,0.35793696275071635,1.2473683515644194,1364.4989573659363,0.15638956531414744
DOT-USD,0.1,0.8,0.0,0.1,9119,3215,5903,0.3525605877837482,1.2225037813752402,1294.1690151738694,0.1419200586877804
DOT-USD,0.1,0.8,0.1,0.0,9119,3215,5903,0.3525605877837482,1.2225037813752402,1294.1690151738694,0.1419200586877804
DOT-USD,0.1,0.9,0.0,0.0,9185,3253,5931,0.35416439847577574,1.2329017668989946,1361.1690151738699,0.14819477574021447
DOT-USD,0.2,0.0,0.0,0.8,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.2,0.0,0.1,0.7,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.2,0.0,0.2,0.6,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.2,0.0,0.3,0.5,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.2,0.0,0.4,0.4,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.2,0.0,0.5,0.3,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.2,0.0,0.6,0.2,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.2,0.0,0.7,0.1,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.2,0.0,0.8,0.0,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.2,0.1,0.0,0.7,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.2,0.1,0.1,0.6,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.2,0.1,0.2,0.5,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.2,0.1,0.3,0.4,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.2,0.1,0.4,0.3,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.2,0.1,0.5,0.2,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.2,0.1,0.6,0.1,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.2,0.1,0.7,0.0,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.2,0.2,0.0,0.6,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.2,0.2,0.1,0.5,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.2,0.2,0.2,0.4,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.2,0.2,0.3,0.3,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.2,0.2,0.4,0.2,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.2,0.2,0.5,0.1,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.2,0.2,0.6,0.0,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.2,0.3,0.0,0.5,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.2,0.3,0.1,0.4,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.2,0.3,0.2,0.3,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.2,0.3,0.3,0.2,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.2,0.3,0.4,0.1,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.2,0.3,0.5,0.0,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.2,0.4,0.0,0.4,2155,880,1274,0.40835266821345706,1.444873841223183,551.7919293132308,0.25605193935648757
DOT-USD,0.2,0.4,0.1,0.3,2155,880,1274,0.40835266821345706,1.444873841223183,551.7919293132308,0.25605193935648757
DOT-USD,0.2,0.4,0.2,0.2,2155,880,1274,0.40835266821345706,1.444873841223183,551.7919293132308,0.25605193935648757
DOT-USD,0.2,0.4,0.3,0.1,2155,880,1274,0.40835266821345706,1.444873841223183,551.7919293132308,0.25605193935648757
DOT-USD,0.2,0.4,0.4,0.0,2155,880,1274,0.40835266821345706,1.444873841223183,551.7919293132308,0.25605193935648757
DOT-USD,0.2,0.5,0.0,0.3,4624,1770,2853,0.3827854671280277,1.3918345967677297,1101.441742691362,0.2382010689211423
DOT-USD,0.2,0.5,0.1,0.2,4624,1770,2853,0.3827854671280277,1.3918345967677297,1101.441742691362,0.2382010689211423
DOT-USD,0.2,0.5,0.2,0.1,4624,1770,2853,0.3827854671280277,1.3918345967677297,1101.441742691362,0.2382010689211423
DOT-USD,0.2,0.5,0.3,0.0,4624,1770,2853,0.3827854671280277,1.3918345967677297,1101.441742691362,0.2382010689211423
DOT-USD,0.2,0.6,0.0,0.2,6513,2476,4036,0.3801627514202365,1.3731387774618193,1486.8818562815206,0.2282944658807801
DOT-USD,0.2,0.6,0.1,0.1,6513,2476,4036,0.3801627514202365,1.3731387774618193,1486.8818562815206,0.2282944658807801
DOT-USD,0.2,0.6,0.2,0.0,6513,2476,4036,0.3801627514202365,1.3731387774618193,1486.8818562815206,0.2282944658807801
DOT-USD,0.2,0.7,0.0,0.1,8760,3134,5625,0.35776255707762555,1.246928493525811,1367.9989573659363,0.15616426453949045
DOT-USD,0.2,0.7,0.1,0.0,8760,3134,5625,0.35776255707762555,1.246928493525811,1367.9989573659363,0.15616426453949045
DOT-USD,0.2,0.8,0.0,0.0,9119,3215,5903,0.3525605877837482,1.2225037813752402,1294.1690151738694,0.1419200586877804
DOT-USD,0.3,0.0,0.0,0.7,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.3,0.0,0.1,0.6,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.3,0.0,0.2,0.5,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.3,0.0,0.3,0.4,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.3,0.0,0.4,0.3,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.3,0.0,0.5,0.2,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.3,0.0,0.6,0.1,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.3,0.0,0.7,0.0,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.3,0.1,0.0,0.6,0,0,0,0.0,0.0,0.0,0.0
DOT-USD,0.3,0.1,0.1,0.5,0,0,0,0.0,0.0,0.0,0.0
